Date;Investor;Type;Trans;Volume;TurnOver
25/02/2015;Egyptians;Retail;Buy;37914817;106849664
25/02/2015;Egyptians;Retail;Sell;37043468;106402603
25/02/2015;Egyptians;institutions;Buy;3718054;25586755
25/02/2015;Egyptians;institutions;Sell;3456158;20122979
26/02/2015;Foreigners;Retail;Buy;129050;951107
26/02/2015;Foreigners;Retail;Sell;396369;832684
26/02/2015;Foreigners;institutions;Buy;10064195;153807520
26/02/2015;Foreigners;institutions;Sell;16424484;164087945
26/02/2015;Arabs;Retail;Buy;5014182;16604169
26/02/2015;Arabs;Retail;Sell;4959073;14449706
26/02/2015;Arabs;institutions;Buy;1753985;10158575
26/02/2015;Arabs;institutions;Sell;739125;3108559
26/02/2015;Egyptians;Retail;Buy;93962716;279896471
26/02/2015;Egyptians;Retail;Sell;75021148;212641366
26/02/2015;Egyptians;institutions;Buy;10396746;69488801
26/02/2015;Egyptians;institutions;Sell;23780675;135786383
03/01/2015;Foreigners;Retail;Buy;207100;1566768
03/01/2015;Foreigners;Retail;Sell;160000;1145540
03/01/2015;Foreigners;institutions;Buy;1565337;29626400
03/01/2015;Foreigners;institutions;Sell;3853047;113923143
03/01/2015;Arabs;Retail;Buy;3144193;8154898
03/01/2015;Arabs;Retail;Sell;3772370;14045609
03/01/2015;Arabs;institutions;Buy;361500;1158752
03/01/2015;Arabs;institutions;Sell;118854;491745
03/01/2015;Egyptians;Retail;Buy;69542051;216866062
03/01/2015;Egyptians;Retail;Sell;70961856;186347930
03/01/2015;Egyptians;institutions;Buy;11929362;95235650
03/01/2015;Egyptians;institutions;Sell;7883416;36654561
03/02/2015;Foreigners;Retail;Buy;294780;1460716
03/02/2015;Foreigners;Retail;Sell;438783;4147500
03/02/2015;Foreigners;institutions;Buy;7520555;126406141
03/02/2015;Foreigners;institutions;Sell;22323206;161131756
03/02/2015;Arabs;Retail;Buy;4932449;10871978
03/02/2015;Arabs;Retail;Sell;5510023;24334451
03/02/2015;Arabs;institutions;Buy;268007;1720711
03/02/2015;Arabs;institutions;Sell;1048469;8899415
03/02/2015;Egyptians;Retail;Buy;66025001;229787909
03/02/2015;Egyptians;Retail;Sell;70145281;245446125
03/02/2015;Egyptians;institutions;Buy;26911884;121945313
03/02/2015;Egyptians;institutions;Sell;6486914;48233523
03/03/2015;Foreigners;Retail;Buy;279355;1861728
03/03/2015;Foreigners;Retail;Sell;212398;2758543
03/03/2015;Foreigners;institutions;Buy;6152390;81283549
03/03/2015;Foreigners;institutions;Sell;5206990;113147692
03/03/2015;Arabs;Retail;Buy;5456343;13053245
03/03/2015;Arabs;Retail;Sell;5141571;13699808
03/03/2015;Arabs;institutions;Buy;451629;4105047
03/03/2015;Arabs;institutions;Sell;1863181;20635372
03/03/2015;Egyptians;Retail;Buy;59810122;248869165
03/03/2015;Egyptians;Retail;Sell;65552857;253549130
03/03/2015;Egyptians;institutions;Buy;15856339;130146195
03/03/2015;Egyptians;institutions;Sell;10029181;75528383
03/04/2015;Foreigners;Retail;Buy;307767;1905230
03/04/2015;Foreigners;Retail;Sell;1066258;4040398
03/04/2015;Foreigners;institutions;Buy;6800433;57593138
03/04/2015;Foreigners;institutions;Sell;4811654;72208258
03/04/2015;Arabs;Retail;Buy;5656592;18536165
03/04/2015;Arabs;Retail;Sell;4868021;15934147
03/04/2015;Arabs;institutions;Buy;281760;2002423
03/04/2015;Arabs;institutions;Sell;817779;7668016
03/04/2015;Egyptians;Retail;Buy;64605495;239285756
03/04/2015;Egyptians;Retail;Sell;72481314;260103732
03/04/2015;Egyptians;institutions;Buy;16211457;95792649
03/04/2015;Egyptians;institutions;Sell;9818478;55160810
03/05/2015;Foreigners;Retail;Buy;1475949;2902407
03/05/2015;Foreigners;Retail;Sell;473423;1524112
03/05/2015;Foreigners;institutions;Buy;5908916;94522440
03/05/2015;Foreigners;institutions;Sell;3507741;80991131
03/05/2015;Arabs;Retail;Buy;6686982;17369498
03/05/2015;Arabs;Retail;Sell;4983192;14144925
03/05/2015;Arabs;institutions;Buy;1649018;4774301
03/05/2015;Arabs;institutions;Sell;1852259;15098034
03/05/2015;Egyptians;Retail;Buy;83958444;277901586
03/05/2015;Egyptians;Retail;Sell;88102026;282959707
03/05/2015;Egyptians;institutions;Buy;13102980;80668549
03/05/2015;Egyptians;institutions;Sell;13863648;83420872
03/08/2015;Foreigners;Retail;Buy;817015;1754009
03/08/2015;Foreigners;Retail;Sell;358119;1049985
03/08/2015;Foreigners;institutions;Buy;3341257;38792716
03/08/2015;Foreigners;institutions;Sell;4815698;81059249
03/08/2015;Arabs;Retail;Buy;6639383;21198115
03/08/2015;Arabs;Retail;Sell;6168671;18851353
03/08/2015;Arabs;institutions;Buy;480040;2445405
03/08/2015;Arabs;institutions;Sell;1167415;7177378
03/08/2015;Egyptians;Retail;Buy;87576293;281526954
03/08/2015;Egyptians;Retail;Sell;87510321;282806089
03/08/2015;Egyptians;institutions;Buy;15394832;103071831
03/08/2015;Egyptians;institutions;Sell;14228596;57844977
03/09/2015;Foreigners;Retail;Buy;59388;827199
03/09/2015;Foreigners;Retail;Sell;486651;1352443
03/09/2015;Foreigners;institutions;Buy;9827877;166693175
03/09/2015;Foreigners;institutions;Sell;10568629;139750841
03/09/2015;Arabs;Retail;Buy;4918187;24579751
03/09/2015;Arabs;Retail;Sell;7482106;31540245
03/09/2015;Arabs;institutions;Buy;547662;14825318
03/09/2015;Arabs;institutions;Sell;753183;4203404
03/09/2015;Egyptians;Retail;Buy;80228927;281406516
03/09/2015;Egyptians;Retail;Sell;79646879;331309467
03/09/2015;Egyptians;institutions;Buy;17286230;98238194
03/09/2015;Egyptians;institutions;Sell;13930823;78413754
03/10/2015;Foreigners;Retail;Buy;572545;2880160
03/10/2015;Foreigners;Retail;Sell;618449;3767751
03/10/2015;Foreigners;institutions;Buy;14840191;1502652532
03/10/2015;Foreigners;institutions;Sell;7727043;106113726
03/10/2015;Arabs;Retail;Buy;8231564;37934933
03/10/2015;Arabs;Retail;Sell;5514685;12031837
03/10/2015;Arabs;institutions;Buy;1246451;18683150
03/10/2015;Arabs;institutions;Sell;3213355;11719834
03/10/2015;Egyptians;Retail;Buy;113072057;380399683
03/10/2015;Egyptians;Retail;Sell;105011073;367834524
03/10/2015;Egyptians;institutions;Buy;15263011;83421519
03/10/2015;Egyptians;institutions;Sell;31141214;1524504306
03/11/2015;Foreigners;Retail;Buy;231500;1668415
03/11/2015;Foreigners;Retail;Sell;186956;1136775
03/11/2015;Foreigners;institutions;Buy;6788762;115024432
03/11/2015;Foreigners;institutions;Sell;5055349;115869679
03/11/2015;Arabs;Retail;Buy;4797845;20875482
03/11/2015;Arabs;Retail;Sell;4568048;19781608
03/11/2015;Arabs;institutions;Buy;615133;5607093
03/11/2015;Arabs;institutions;Sell;2760278;16668402
03/11/2015;Egyptians;Retail;Buy;80702921;307268770
03/11/2015;Egyptians;Retail;Sell;69988034;273921187
03/11/2015;Egyptians;institutions;Buy;8477236;57358507
03/11/2015;Egyptians;institutions;Sell;19054732;80425048
03/12/2015;Foreigners;Retail;Buy;561000;2145516
03/12/2015;Foreigners;Retail;Sell;529881;2320381
03/12/2015;Foreigners;institutions;Buy;9211051;162043170
03/12/2015;Foreigners;institutions;Sell;4322431;59380340
03/12/2015;Arabs;Retail;Buy;3120252;13236290
03/12/2015;Arabs;Retail;Sell;3223538;12310371
03/12/2015;Arabs;institutions;Buy;4337708;53362142
03/12/2015;Arabs;institutions;Sell;4524828;137290107
03/12/2015;Egyptians;Retail;Buy;64243105;262084142
03/12/2015;Egyptians;Retail;Sell;66502699;276795502
03/12/2015;Egyptians;institutions;Buy;14415677;328989799
03/12/2015;Egyptians;institutions;Sell;16785416;333764358
15/03/2015;Foreigners;Retail;Buy;826384;4121515
15/03/2015;Foreigners;Retail;Sell;1049039;3483440
15/03/2015;Foreigners;institutions;Buy;4427787;43113871
15/03/2015;Foreigners;institutions;Sell;6377000;78206934
15/03/2015;Arabs;Retail;Buy;7249933;19987091
15/03/2015;Arabs;Retail;Sell;5881795;21313581
15/03/2015;Arabs;institutions;Buy;2734401;32949870
15/03/2015;Arabs;institutions;Sell;1866913;9126529
15/03/2015;Egyptians;Retail;Buy;90388667;336071251
15/03/2015;Egyptians;Retail;Sell;87616900;322321155
15/03/2015;Egyptians;institutions;Buy;9886609;66400463
15/03/2015;Egyptians;institutions;Sell;12722134;68192420
16/03/2015;Foreigners;Retail;Buy;227835;2474789
16/03/2015;Foreigners;Retail;Sell;560648;4338976
16/03/2015;Foreigners;institutions;Buy;5994064;88522033
16/03/2015;Foreigners;institutions;Sell;9853752;98826671
16/03/2015;Arabs;Retail;Buy;4441504;61541789
16/03/2015;Arabs;Retail;Sell;2736798;5985069
16/03/2015;Arabs;institutions;Buy;1347884;10109633
16/03/2015;Arabs;institutions;Sell;4857873;42594093
16/03/2015;Egyptians;Retail;Buy;73343244;259937503
16/03/2015;Egyptians;Retail;Sell;66695820;235875557
16/03/2015;Egyptians;institutions;Buy;11222445;74497047
16/03/2015;Egyptians;institutions;Sell;11872085;109462427
17/03/2015;Foreigners;Retail;Buy;295364;3580675
17/03/2015;Foreigners;Retail;Sell;429788;3188810
17/03/2015;Foreigners;institutions;Buy;8027052;153580910
17/03/2015;Foreigners;institutions;Sell;7168872;143613654
17/03/2015;Arabs;Retail;Buy;3103729;11234847
17/03/2015;Arabs;Retail;Sell;4371237;12431580
17/03/2015;Arabs;institutions;Buy;1709692;13814498
17/03/2015;Arabs;institutions;Sell;1478485;20127936
17/03/2015;Egyptians;Retail;Buy;68765871;250838274
17/03/2015;Egyptians;Retail;Sell;64152875;251228942
17/03/2015;Egyptians;institutions;Buy;9783585;72356756
17/03/2015;Egyptians;institutions;Sell;14084036;74815038
18/03/2015;Foreigners;Retail;Buy;615700;2974825
18/03/2015;Foreigners;Retail;Sell;694834;2788721
18/03/2015;Foreigners;institutions;Buy;9194438;158767879
18/03/2015;Foreigners;institutions;Sell;12373455;174568691
18/03/2015;Arabs;Retail;Buy;2901326;12484444
18/03/2015;Arabs;Retail;Sell;2701262;8658299
18/03/2015;Arabs;institutions;Buy;386600;2687179
18/03/2015;Arabs;institutions;Sell;546350;5591440
18/03/2015;Egyptians;Retail;Buy;69792377;248291544
18/03/2015;Egyptians;Retail;Sell;77268332;250864108
18/03/2015;Egyptians;institutions;Buy;21137111;96000758
18/03/2015;Egyptians;institutions;Sell;10443319;78735370
19/03/2015;Foreigners;Retail;Buy;151385;2049811
19/03/2015;Foreigners;Retail;Sell;205362;1938199
19/03/2015;Foreigners;institutions;Buy;22900627;264020339
19/03/2015;Foreigners;institutions;Sell;23005203;310456616
19/03/2015;Arabs;Retail;Buy;24594977;39826477
19/03/2015;Arabs;Retail;Sell;8617462;26230254
19/03/2015;Arabs;institutions;Buy;393875;2020842
19/03/2015;Arabs;institutions;Sell;1162630;4830023
19/03/2015;Egyptians;Retail;Buy;70566856;264483366
19/03/2015;Egyptians;Retail;Sell;83312583;253043963
19/03/2015;Egyptians;institutions;Buy;14769631;101546347
19/03/2015;Egyptians;institutions;Sell;17074111;77448126
22/03/2015;Foreigners;Retail;Buy;482701;679469
22/03/2015;Foreigners;Retail;Sell;279488;753680
22/03/2015;Foreigners;institutions;Buy;3956779;37294705
22/03/2015;Foreigners;institutions;Sell;5031276;48046239
22/03/2015;Arabs;Retail;Buy;7092053;33815077
22/03/2015;Arabs;Retail;Sell;5439856;15512295
22/03/2015;Arabs;institutions;Buy;339040;3767251
22/03/2015;Arabs;institutions;Sell;256148;1878414
22/03/2015;Egyptians;Retail;Buy;71803142;226375347
22/03/2015;Egyptians;Retail;Sell;62154205;201427338
22/03/2015;Egyptians;institutions;Buy;10010562;33500911
22/03/2015;Egyptians;institutions;Sell;20523304;67814793
23/03/2015;Foreigners;Retail;Buy;345524;1253699
23/03/2015;Foreigners;Retail;Sell;110156;1072373
23/03/2015;Foreigners;institutions;Buy;7639784;131833192
23/03/2015;Foreigners;institutions;Sell;10646723;67039410
23/03/2015;Arabs;Retail;Buy;7144366;43990678
23/03/2015;Arabs;Retail;Sell;4538834;10256748
23/03/2015;Arabs;institutions;Buy;628475;5389977
23/03/2015;Arabs;institutions;Sell;2035582;80010427
23/03/2015;Egyptians;Retail;Buy;76103470;231330412
23/03/2015;Egyptians;Retail;Sell;67985670;224603621
23/03/2015;Egyptians;institutions;Buy;16821495;63805505
23/03/2015;Egyptians;institutions;Sell;23366149;94620883
24/03/2015;Foreigners;Retail;Buy;119839;440366
24/03/2015;Foreigners;Retail;Sell;375005;915781
24/03/2015;Foreigners;institutions;Buy;9285069;102013105
24/03/2015;Foreigners;institutions;Sell;13972379;138366215
24/03/2015;Arabs;Retail;Buy;5166288;15515134
24/03/2015;Arabs;Retail;Sell;4853282;13556666
24/03/2015;Arabs;institutions;Buy;1592702;17389279
24/03/2015;Arabs;institutions;Sell;999574;5419611
24/03/2015;Egyptians;Retail;Buy;57832157;226292593
24/03/2015;Egyptians;Retail;Sell;56142354;204118598
24/03/2015;Egyptians;institutions;Buy;18862739;76103408
24/03/2015;Egyptians;institutions;Sell;16516200;75377014
25/03/2015;Foreigners;Retail;Buy;759760;2970301
25/03/2015;Foreigners;Retail;Sell;813463;2471846
25/03/2015;Foreigners;institutions;Buy;11766607;130099592
25/03/2015;Foreigners;institutions;Sell;4750050;64122559
25/03/2015;Arabs;Retail;Buy;5552819;18631619
25/03/2015;Arabs;Retail;Sell;4388425;14819252
25/03/2015;Arabs;institutions;Buy;1243176;13976949
25/03/2015;Arabs;institutions;Sell;755328;8882389
25/03/2015;Egyptians;Retail;Buy;94025644;284668606
25/03/2015;Egyptians;Retail;Sell;90781283;290872161
25/03/2015;Egyptians;institutions;Buy;29565153;135417968
25/03/2015;Egyptians;institutions;Sell;41424610;204596828
26/03/2015;Foreigners;Retail;Buy;270000;1283850
26/03/2015;Foreigners;Retail;Sell;566718;2047848
26/03/2015;Foreigners;institutions;Buy;10712775;103844030
26/03/2015;Foreigners;institutions;Sell;8658997;119598428
26/03/2015;Arabs;Retail;Buy;4051434;13972511
26/03/2015;Arabs;Retail;Sell;5661206;13040495
26/03/2015;Arabs;institutions;Buy;915423;8837160
26/03/2015;Arabs;institutions;Sell;1823482;8156995
26/03/2015;Egyptians;Retail;Buy;92264466;264672032
26/03/2015;Egyptians;Retail;Sell;97814859;267688530
26/03/2015;Egyptians;institutions;Buy;32554101;138934298
26/03/2015;Egyptians;institutions;Sell;26242937;121011585
29/03/2015;Foreigners;Retail;Buy;408145;1156464
29/03/2015;Foreigners;Retail;Sell;417300;675006
29/03/2015;Foreigners;institutions;Buy;69067167;1217605573
29/03/2015;Foreigners;institutions;Sell;67972235;1229721232
29/03/2015;Arabs;Retail;Buy;3439785;6516804
29/03/2015;Arabs;Retail;Sell;3401693;7033939
29/03/2015;Arabs;institutions;Buy;58500;275784
29/03/2015;Arabs;institutions;Sell;103780;1601275
29/03/2015;Egyptians;Retail;Buy;55793192;159258818
29/03/2015;Egyptians;Retail;Sell;56776809;148366464
29/03/2015;Egyptians;institutions;Buy;6661353;37696036
29/03/2015;Egyptians;institutions;Sell;6756325;35111561
30/03/2015;Foreigners;Retail;Buy;398522;3129055
30/03/2015;Foreigners;Retail;Sell;830263;3060422
30/03/2015;Foreigners;institutions;Buy;3883392;57230484
30/03/2015;Foreigners;institutions;Sell;5749112;94708338
30/03/2015;Arabs;Retail;Buy;3493478;12255351
30/03/2015;Arabs;Retail;Sell;3693331;12243029
30/03/2015;Arabs;institutions;Buy;247355;1398002
30/03/2015;Arabs;institutions;Sell;941768;4779077
30/03/2015;Egyptians;Retail;Buy;75199669;239718167
30/03/2015;Egyptians;Retail;Sell;77582732;242726163
30/03/2015;Egyptians;institutions;Buy;14283879;123865857
30/03/2015;Egyptians;institutions;Sell;8709089;80079887
31/03/2015;Foreigners;Retail;Buy;271728;1844282
31/03/2015;Foreigners;Retail;Sell;319377;1843857
31/03/2015;Foreigners;institutions;Buy;10698044;119191238
31/03/2015;Foreigners;institutions;Sell;12220099;143311151
31/03/2015;Arabs;Retail;Buy;1729121;6189152
31/03/2015;Arabs;Retail;Sell;3304640;16062734
31/03/2015;Arabs;institutions;Buy;1102495;8977054
31/03/2015;Arabs;institutions;Sell;1557608;11105587
31/03/2015;Egyptians;Retail;Buy;70718564;250080708
31/03/2015;Egyptians;Retail;Sell;67561610;263933715
31/03/2015;Egyptians;institutions;Buy;9078478;123220557
31/03/2015;Egyptians;institutions;Sell;8635096;73245946
04/01/2015;Foreigners;Retail;Buy;555453;5827593
04/01/2015;Foreigners;Retail;Sell;309635;1652935
04/01/2015;Foreigners;institutions;Buy;22511882;377077388
04/01/2015;Foreigners;institutions;Sell;48435367;872568404
04/01/2015;Arabs;Retail;Buy;5929772;70367585
04/01/2015;Arabs;Retail;Sell;1865997;9330012
04/01/2015;Arabs;institutions;Buy;5542124;98785985
04/01/2015;Arabs;institutions;Sell;815392;5277510
04/01/2015;Egyptians;Retail;Buy;66707263;402471804
04/01/2015;Egyptians;Retail;Sell;54653054;171803231
04/01/2015;Egyptians;institutions;Buy;14088367;165503180
04/01/2015;Egyptians;institutions;Sell;9255416;59401444
04/02/2015;Foreigners;Retail;Buy;118160;683034
04/02/2015;Foreigners;Retail;Sell;248253;3522280
04/02/2015;Foreigners;institutions;Buy;16193051;198705932
04/02/2015;Foreigners;institutions;Sell;25895547;106999429
04/02/2015;Arabs;Retail;Buy;4043330;18628101
04/02/2015;Arabs;Retail;Sell;3717613;36636663
04/02/2015;Arabs;institutions;Buy;30188843;96254446
04/02/2015;Arabs;institutions;Sell;5784362;21768754
04/02/2015;Egyptians;Retail;Buy;99087896;343714329
04/02/2015;Egyptians;Retail;Sell;103850587;428324370
04/02/2015;Egyptians;institutions;Buy;11919244;137619706
04/02/2015;Egyptians;institutions;Sell;22054162;198354052
04/05/2015;Foreigners;Retail;Buy;101175;980872
04/05/2015;Foreigners;Retail;Sell;304289;1864282
04/05/2015;Foreigners;institutions;Buy;8723962;54380754
04/05/2015;Foreigners;institutions;Sell;2299947;27073519
04/05/2015;Arabs;Retail;Buy;4121488;11865798
04/05/2015;Arabs;Retail;Sell;1957440;7172123
04/05/2015;Arabs;institutions;Buy;1581760;21195640
04/05/2015;Arabs;institutions;Sell;1414717;7191823
04/05/2015;Egyptians;Retail;Buy;87691557;246356193
04/05/2015;Egyptians;Retail;Sell;92717539;250512303
04/05/2015;Egyptians;institutions;Buy;12633887;83177792
04/05/2015;Egyptians;institutions;Sell;16159897;124143000
04/06/2015;Foreigners;Retail;Buy;905760;4793572
04/06/2015;Foreigners;Retail;Sell;831762;3955480
04/06/2015;Foreigners;institutions;Buy;7061488;89459022
04/06/2015;Foreigners;institutions;Sell;10842384;121415704
04/06/2015;Arabs;Retail;Buy;11854521;32508326
04/06/2015;Arabs;Retail;Sell;5771251;13661905
04/06/2015;Arabs;institutions;Buy;1749800;12344099
04/06/2015;Arabs;institutions;Sell;3146000;10420984
04/06/2015;Egyptians;Retail;Buy;118194541;326131805
04/06/2015;Egyptians;Retail;Sell;121106259;306564672
04/06/2015;Egyptians;institutions;Buy;17823135;100370527
04/06/2015;Egyptians;institutions;Sell;15891589;109588605
04/07/2015;Foreigners;Retail;Buy;107774;614043
04/07/2015;Foreigners;Retail;Sell;154556;1012499
04/07/2015;Foreigners;institutions;Buy;7506496;100826037
04/07/2015;Foreigners;institutions;Sell;8343496;101477718
04/07/2015;Arabs;Retail;Buy;7740475;15358812
04/07/2015;Arabs;Retail;Sell;6464066;13947754
04/07/2015;Arabs;institutions;Buy;2815163;13096942
04/07/2015;Arabs;institutions;Sell;3089535;17387714
04/07/2015;Egyptians;Retail;Buy;71975589;203476953
04/07/2015;Egyptians;Retail;Sell;76508423;222832490
04/07/2015;Egyptians;institutions;Buy;19315238;76069560
04/07/2015;Egyptians;institutions;Sell;14900659;52784172
04/08/2015;Foreigners;Retail;Buy;624899;2128187
04/08/2015;Foreigners;Retail;Sell;512982;2278804
04/08/2015;Foreigners;institutions;Buy;18855769;256603443
04/08/2015;Foreigners;institutions;Sell;12025305;163653555
04/08/2015;Arabs;Retail;Buy;10529046;23576551
04/08/2015;Arabs;Retail;Sell;10687218;20092226
04/08/2015;Arabs;institutions;Buy;1298400;16147254
04/08/2015;Arabs;institutions;Sell;3378413;15849767
04/08/2015;Egyptians;Retail;Buy;127560804;305791702
04/08/2015;Egyptians;Retail;Sell;131040388;374733888
04/08/2015;Egyptians;institutions;Buy;13351056;83302120
